,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
2332,Up in XY,Up in XY,GO:0006887,exocytosis,89/3721,395/28891,7.35704673896259e-08,1.15421681054127e-06,6.41735120043363e-07,Abca12/Anxa3/Arf1/Arfgef2/Arhgap17/Atp13a2/Atp2a2/Bcl2l1/Cacna1h/Cadps/Cd177/Cdk16/Chga/Clasp1/Clasp2/Doc2a/Exoc2/Exoc3l/Exoc4/Exoc6/Exoc6b/Gab2/Hap1/Hck/Hgs/Hmox1/Il4ra/Kcnh1/Lin7b/Llgl1/Llgl2/Lrrk2/Mical1/Mical3/Myh9/Nkd2/Notch1/Nppc/Nsf/Orai1/P2rx2/P2rx7/P2ry1/P2ry2/Pdcd6ip/Pik3c2a/Pip5k1c/Pla2g6/Pou5f1/Prss12/Ptgds/Rab11fip1/Rab11fip5/Rab27a/Rab31/Rab33b/Rab3b/Rab3ip/Rac2/Rims2/Scamp1/Scamp5/Scrib/Scrn1/Slc4a8/Smcr8/Snx19/Sphk2/Steap3/Syde1/Syk/Syngr1/Syp/Syt11/Syt12/Syt2/Syt7/Syt9/Sytl4/Tcp11/Tpcn2/Trappc11/Txlna/Unc13b/Unc13d/Vamp2/Vps11/Vps18/Wdr41,89
2334,Up in XY,Up in XY,GO:0034446,substrate adhesion-dependent cell spreading,34/3721,102/28891,7.91912852200257e-08,1.23884745207839e-06,6.88789065550101e-07,Abl1/Actn4/Antxr1/Axl/Bcar1/Calr/Coro1c/Crkl/Dab2/Dnm2/Dock5/Epha1/Flna/Fndc3b/Fzd7/Itgav/Itgb3/Kank1/Kif14/Lamb1/Lamb2/Myadm/Nedd9/P4hb/Ptk2/Pxn/Radil/Rcc2/Rreb1/Spry4/Src/St6gal1/Tyro3/Unc13d,34
2335,Up in XY,Up in XY,GO:0031668,cellular response to extracellular stimulus,67/3721,271/28891,7.94066082522382e-08,1.23917126162255e-06,6.88969101012067e-07,Asns/Atf3/Atf4/Axl/Cdkn2b/Chka/Clec16a/Depdc5/Eif2ak3/Eif2ak4/Eif4g1/Ercc6/Fads1/Foxa3/Gas2l1/Hspa5/Inhbb/Itfg2/Jun/Kank2/Kif26a/Lpl/Lrrk2/Mapk8/Med1/Mfsd2a/Mlst8/Mlxipl/Mtor/Mybbp1a/Nuak1/Nuak2/P2rx7/Pick1/Pik3c2a/Pik3r4/Pim1/Plec/Ppan/Ppard/Prkch/Prr5/Rictor/Rptor/Rragd/Rrp8/Sesn2/Sik2/Sipa1/Slc38a3/Srebf1/Srebf2/Suv39h1/Szt2/Tbl2/Tfeb/Trp53/Tsc1/Tsc2/Tssk6/Usf1/Vdr/Wdr24/Wdr59/Wipi2/Wrn/Ywhag,67
2336,Up in XY,Up in XY,GO:0001503,ossification,104/3721,484/28891,7.99163092623267e-08,1.24407613954336e-06,6.91696173077351e-07,Acvr1/Adamts7/Adar/Adrb2/Ahr/Ahsg/Alpl/Ank/Ano6/Atf4/Atp2b1/Bmp8a/Cd276/Cebpa/Cited1/Col2a1/Crim1/Csf1/Ddx5/Dhh/Duox2/Eif2ak3/Enpp1/Epha2/Ercc2/Ext2/Fbxo5/Fgf18/Fgf9/Fignl1/Fkrp/Fndc3b/Foxc1/Fstl3/Fzd9/Gabbr1/Gja1/Gli1/Gpm6b/Hdac5/Hif1a/Icmt/Id1/Id3/Igfbp3/Inppl1/Ipo7/Jag1/Junb/Kazald1/Kremen1/Limd1/Lrp5/Mapk8/Mef2c/Mef2d/Men1/Mkx/Mmp2/Nab2/Nbr1/Nfatc1/Nfe2/Notch1/Nppc/P2rx7/P2ry2/P3h1/Plxnb1/Prickle1/Ptch1/Pthlh/Ptk2/Ptk2b/Ptpn11/Rbpj/Rxrb/S1pr1/Sbno2/Scube3/Scx/Sema4d/Slc20a2/Slc26a2/Smad7/Smoc1/Snx10/Sort1/Sox8/Sox9/Sp1/Spp1/Srgn/Suco/Suv39h1/Tgfb1/Thra/Tmem64/Tnfaip6/Traf6/Trp53inp2/Trpm4/Vdr/Xylt1,104
2338,Up in XY,Up in XY,GO:0042391,regulation of membrane potential,105/3721,491/28891,8.92885912186878e-08,1.38321279875763e-06,7.69055019255851e-07,Adora1/Adrb2/Agrn/Agt/Akt2/Ano6/Atp1a1/Atp1a3/Atp1b2/Atp2a2/B2m/Baiap2/Bak1/Bcl2l1/Bok/Cacna1h/Calm3/Camk2d/Casq2/Cbln1/Chchd10/Chrnb1/Ckap5/Cnga1/Cngb1/Cntnap1/Cntnap2/Crtc1/Ctnna3/Cux2/Cx3cl1/Cxadr/Dmd/Dsp/Dynll1/Edn1/Eif4a3/Fgf13/Fhl1/Flna/Gabra1/Gja1/Gpd1l/Gpr39/Grin2c/Hcn3/Hnrnpa1/Igsf9b/Il1rn/Jun/Jup/Kcnab2/Kcne1/Kcnh1/Kcnk1/Kcnk13/Kcnk5/Kcnmb4/Kctd7/Lrrk2/Mef2c/Mfn2/Mpp2/Mtor/Mul1/Myh14/Nos1ap/Ntsr1/Nup155/P2rx2/P2rx4/P2rx7/Pias3/Pid1/Piezo1/Piezo2/Pink1/Prkce/Ptk2b/Ptpn3/Rbfox2/Rims2/Rnf122/Rnf207/S1pr2/Scn3b/Sh3gl1/Shtn1/Slc1a6/Slc29a1/Slc4a3/Slc4a8/Slc8b1/Slc9a1/Slmap/Smad7/Src/Ssh1/Tmem161b/Trpm4/Tspan4/Tspan9/Ucp2/Unc13b/Wwp2,105
2342,Up in XY,Up in XY,GO:0019216,regulation of lipid metabolic process,89/3721,398/28891,1.05644853540753e-07,1.62082116263608e-06,9.0116332899823e-07,Abca2/Abca7/Abcg1/Abcg4/Acsl3/Acsl4/Adora1/Agt/Akr1cl/Akt2/Ambra1/Apoa4/Apoc3/Appl2/Arf1/Armc5/Asah1/Atp1a1/Brca1/Cidea/Clcn2/Creb1/Crtc3/Dab2/Ddx20/Dgkq/Dhcr7/Dhh/Egr1/Eif2ak3/Erbb4/Erlin2/Fabp3/Fabp5/Fmo4/Gnb3/Gpam/Gpr39/Igfbp7/Irs2/Klhl25/Ldlr/Lmf1/Lsr/Mboat7/Mfsd2a/Mlst8/Mlxipl/Mtmr4/Mtor/Ncoa2/Nfe2l1/Nr1d1/Opa3/Ormdl3/Pcx/Pdgfa/Pdgfb/Pla2g6/Pnpla2/Ppard/Prkce/Prmt3/Prox1/Psap/Rora/Rptor/Scap/Scarb1/Sct/Sec14l2/Sf1/Sik1/Sik2/Slc27a1/Slc45a3/Sox9/Sphk1/Sphk2/Srebf1/Srebf2/Stard4/Stat5b/Tgfb1/Thra/Trib3/Tysnd1/Wdtc1/Zbtb20,89
2346,Up in XY,Up in XY,GO:0040029,epigenetic regulation of gene expression,59/3721,230/28891,1.18409756320752e-07,1.7993196145447e-06,1.00040701044263e-06,Baz2a/Bend3/Brca1/Cenpv/Chek1/Ddb1/Dnmt1/Dnmt3b/Dnmt3l/Dppa3/Ehmt1/Eif1/Ezh1/Glyr1/Hcfc1/Hdac6/Hells/Hmga2/Kansl3/Kat7/Lcor/Lmnb1/Lmnb2/Mcrs1/Men1/Mettl3/Morc1/Msl3/Nrde2/Padi2/Pcgf3/Phf8/Pphln1/Ppm1d/Rbbp5/Rbm15/Rif1/Rrp8/Setd1a/Setdb1/Sin3a/Smarcd1/Smchd1/Smyd5/Sphk2/Spty2d1/Suv39h1/Tet3/Trim27/Trip12/Trp53/Uhrf1/Usp21/Uty/Wbp2/Wdhd1/Wdr5/Zfp335/Znfx1,59
2352,Up in XY,Up in XY,GO:0045995,regulation of embryonic development,31/3721,90/28891,1.25807099268688e-07,1.88473835539702e-06,1.04789913273213e-06,Actr8/Bag6/Clasp1/Clasp2/Dag1/Ehmt1/Hspa5/Ino80d/Ino80e/Insr/Jag1/Kat2a/Lama1/Lama3/Lama4/Mcrs1/Nfrkb/Notch1/Phldb1/Phldb2/Racgap1/Rbm19/Scx/Tada2a/Tada3/Tenm4/Tgif1/Tgif2/Trip12/Wdr5/Yeats2,31
2367,Up in XY,Up in XY,GO:0016051,carbohydrate biosynthetic process,56/3721,216/28891,1.6746106883031e-07,2.42323778464224e-06,1.3473004174075e-06,Adcyap1r1/Akt2/Ap2a1/Atf3/Atf4/Chst10/Chst8/Cltc/Crtc2/Ddb1/Dgkq/Dyrk2/Eno1/Enpp1/Ext2/G6pdx/Gapdh/Gfpt1/Gnmt/Gpd1/Gys1/Hif1a/Insr/Irs2/Kat2a/Mpdu1/Mtor/Myh9/Ndst1/Nln/Nr1d1/Ntsr1/P2ry1/P2ry6/Pask/Pcx/Pdgfb/Per2/Pgam1/Pgam2/Pgp/Ppp1r3f/Ptk2b/Ranbp2/Sec1/Sesn2/Sik1/Slc25a10/Slc25a13/Slc39a14/Soga1/St3gal2/St3gal4/St6galnac6/Tgfb1/Wdr5,56
2368,Up in XY,Up in XY,GO:0009117,nucleotide metabolic process,105/3721,497/28891,1.67993010471156e-07,2.42542289721055e-06,1.34851532214942e-06,Acaca/Acly/Acot1/Acot11/Acsl3/Acsl4/Adcy1/Adcy7/Adcy9/Ak2/Ak3/Aldh1l1/Ampd2/Atic/Atp1a2/Atp7a/Bcl2l1/Bend3/Cad/Cda/Cnp/Coasy/Cs/Dck/Dip2a/Dlst/Dut/Eno1/Eno1b/Enpp1/Entpd4/Entpd5/Epha2/Fasn/Fdxr/G6pdx/Gars/Gmpr/Gpam/Gpd1/Gpd1l/Gtpbp1/Hmgcr/Impdh1/Impdh2/Kcnab2/Lacc1/Lrrk2/Map2k1/Me1/Mlst8/Mthfd1/Mtor/Nadk/Nadsyn1/Naprt/Ncf2/Nme2/Nppc/Npr1/Nt5c2/Nt5c3b/Nt5e/Nudt11/Nudt15/Nudt19/Nudt4/Nudt5/Ogdh/Opa1/Pank4/Papss1/Parg/Pcx/Pde2a/Pid1/Pipox/Pnp/Prps1l3/Prps2/Rab23/Ran/Rnaseh2b/Rora/Rpe/Rptor/Rrm1/Rrm2/Shmt1/Slc25a13/Slc25a25/Slc25a42/Slc27a3/Slc4a7/Slc52a2/Slc52a3/Sphk2/Sult2b1/Tgfb1/Tk1/Trp53/Tyms/Uck2/Vdac1/Vnn1,105
2375,Up in XY,Up in XY,GO:1904951,positive regulation of establishment of protein localization,82/3721,362/28891,1.85678206567316e-07,2.63209882004769e-06,1.46342544730153e-06,Abcg1/Acsl3/Acsl4/Adam9/Akt2/Ankrd1/Anp32b/Arf1/Arf6/Arrb1/Atp13a2/Bbc3/Brca1/Capn10/Cct6a/Cd38/Cdk1/Cemip/Cenpj/Cep120/Cep135/Cep295/Chp2/Coro2b/Dynll1/Ect2/Erbb2/Flna/Frmd4a/Fyn/Gja1/Gpr39/Hcfc1/Hif1a/Ier3ip1/Irs2/Jup/Kif20b/Myh9/Myo18a/Myo1c/Myrip/Nadk/Nr0b2/Nutf2/Orai1/Osbp/Oxct1/P2rx7/Pard6a/Pcnt/Pik3r2/Pla2g6/Ppard/Ppm1a/Prkce/Ptbp1/Ptpn23/Ptpn5/Ran/Serp1/Sfn/Src/Stim1/Sytl4/Tcaf1/Tcaf2/Tgfb1/Tgfb3/Tm9sf4/Tmem132a/Tmem30b/Tnfrsf1a/Tomt/Trpm4/Uaca/Unc13b/Vamp2/Wrap53/Xpo4/Zdhhc2/Zpr1,82
2383,Up in XY,Up in XY,GO:0009743,response to carbohydrate,57/3721,223/28891,2.18764393308568e-07,3.05454581621854e-06,1.69830252700073e-06,Abca12/Abcg1/Apoc3/Arrb1/Birc5/Ccdc186/Cdk16/Cdt1/Dynll1/Egr1/Epha5/Extl3/Gpam/Gpr39/Hcfc1/Hif1a/Hmga1/Hmgcr/Irs2/Kat7/Lin28a/Lrp5/Mapk13/Mlxipl/Myh9/Nadk/Naglu/Ncf2/Nr0b2/Nr1d1/Osbp/Oxct1/P2rx2/Pax2/Pim3/Piwil4/Pla2g6/Ppard/Prkce/Rab11fip5/Raf1/Rps6ka2/Sesn2/Sidt2/Sin3a/Slc12a7/Slc39a14/Slc9b2/Smad2/Srebf1/Tiam1/Trpm4/Ucp2/Unc13b/Vamp2/Zbed6/Zbtb20,57
2386,Up in XY,Up in XY,GO:0042060,wound healing,83/3721,370/28891,2.42780475256611e-07,3.36771957725238e-06,1.87242458041046e-06,Acvrl1/Adipor2/Ajuba/Ano6/Anxa5/Axl/Bloc1s3/Cadm4/Cd151/Celsr1/Chmp4c/Clasp1/Clasp2/Cx3cl1/Cxadr/Cxcr4/Dcbld2/Ddr1/Dsp/Dst/Duox2/Dysf/Eppk1/Erbb2/F11r/F2r/F3/Fkbp10/Flna/Fntb/Fzd6/Fzd7/Gata4/Gp1bb/Grhl3/Hbegf/Hif1a/Hmox1/Hps1/Hps4/Hps5/Hps6/Insl3/Itgb3/Kank1/Mtor/Myh9/Mylk/Myof/Nfatc1/P2ry1/Pdgfa/Pdgfb/Pdia2/Pdia4/Pecam1/Phldb2/Pip5k1c/Plec/Plet1/Ppard/Prkce/Psg23/Ptk2/Ptk7/Rab27a/Rreb1/Scrib/Serpine2/Sh2b3/Smoc2/Srsf6/St3gal4/Syk/Syt11/Syt7/Sytl4/Tbxa2r/Tec/Tnfrsf12a/Tspan9/Txk/Tyro3,83
2400,Up in XY,Up in XY,GO:0048545,response to steroid hormone,62/3721,253/28891,3.3114695128506e-07,4.45753200598727e-06,2.47835139016726e-06,Abhd2/Acsbg1/Adam9/Adh1/Agl/Akap13/Akr1cl/Alpl/Ass1/Atp1a1/Atp1a2/Brca1/Calcoco1/Calr/Casp9/Cdo1/Cnot1/Cry2/Dab2/Daxx/Ddit4/Ddx17/Ddx5/Eif4ebp1/Esr2/Fkrp/Fshr/Gdnf/Heyl/Hmga2/Hmgb2/Il1rn/Kank2/Kdm5d/Lbh/Map2k1/Mbp/Med1/Ncoa2/Ncor2/Nkx3-1/Padi2/Pappa/Paqr7/Per1/Pias2/Rbfox2/Sgk1/Skp2/Spp1/Src/Tfap4/Tgfb1/Tgfb3/Trerf1/Trim68/Vps11/Vps18/Wbp2/Zbtb7a/Zdhhc7/Zmiz1,62
2406,Up in XY,Up in XY,GO:0006941,striated muscle contraction,48/3721,178/28891,3.55356328851723e-07,4.72349425010213e-06,2.62622422575177e-06,Adora1/Adrb2/Agrn/Atp1a1/Atp1a2/Atp1a3/Atp2a1/Atp2a2/Atp8a2/Cacna1h/Calm3/Camk2d/Casq1/Casq2/Chga/Chrnb1/Ctnna3/Cxcr4/Dmd/Dsp/Fgf13/Flna/Gaa/Gata4/Gpd1l/Jsrp1/Jup/Kbtbd13/Kcne1/Mtor/Mybpc3/Myh14/Mylk2/Nr4a1/Nup155/P2rx4/Pgam2/Ppp1r13l/Rnf207/Scn3b/Slc9a1/Smad7/Smtn/Synm/Tnnc1/Tnni3/Trpm4/Uty,48
2413,Up in XY,Up in XY,GO:0006869,lipid transport,95/3721,445/28891,3.89607936049714e-07,5.1041846272192e-06,2.83788496628804e-06,Abca12/Abca2/Abca6/Abca7/Abcc1/Abcc10/Abcd3/Abcg1/Abcg4/Acsl3/Acsl4/Agt/Akt2/Ano4/Ano6/Apoa4/Apoc3/Atg2a/Atg9a/Atg9b/Atp8a1/Atp8a2/Atp8b2/Atp8b5/Atp9b/Cpt1b/Cry2/Dab2/Edn1/Fabp3/Fabp5/Got2/Gramd1b/Igfbp3/Irs2/Itgav/Itgb3/Ldlr/Ldlrap1/Lipg/Lrp10/Mfn2/Mfsd2a/Mttp/Nfkbia/Nkx3-1/Ntsr1/Osbp/Osbpl11/Osbpl5/Osbpl6/Osbpl9/P2rx7/P2ry2/Pctp/Pitpnm1/Pitpnm2/Pitpnm3/Pla2g5/Pla2g6/Ppard/Psap/Ptch1/Ptges/Ptpn11/Ren1/Repin1/Scarb1/Scarb2/Serac1/Slc25a10/Slc27a1/Slc27a3/Slc27a4/Slc27a6/Slco3a1/Spg11/Spns1/Spp1/Srebf2/Stard3/Stard4/Stra6/Surf4/Syk/Syt7/Tmem30b/Tpcn2/Triap1/Vps51/Vps52/Wnk4/Xkr5/Zdhhc5/Zdhhc8,95
2430,Up in XY,Up in XY,GO:0070670,response to interleukin-4,17/3721,36/28891,5.33934213044315e-07,6.7585668677001e-06,3.75770798047092e-06,Cited1/Fasn/Hspa5/Il4ra/Impdh2/Jak1/Jak3/Mcm2/Mrc1/Nfil3/Pml/Rps2/Rufy4/Stat5b/Stat6/Tcf7/Tuba1b,17
2441,Up in XY,Up in XY,GO:0001678,intracellular glucose homeostasis,47/3721,176/28891,6.35735747304625e-07,7.87496012274036e-06,4.37841351256493e-06,Abca12/Abcg1/Apoc3/Arrb1/Birc5/Ccdc186/Cdk16/Dynll1/Epha5/Foxa3/Gpr39/Hcfc1/Hif1a/Hk1/Hk2/Hkdc1/Hmgcr/Lin28a/Lrp5/Lrrc8d/Mlxipl/Myh9/Nadk/Nr1d1/Nucks1/Osbp/Oxct1/Pax2/Pik3r2/Pim3/Piwil4/Pla2g6/Ppard/Prkce/Rab11fip5/Raf1/Sidt2/Sin3a/Slc12a7/Slc39a14/Slc9b2/Tiam1/Trpm4/Ucp2/Unc13b/Zbed6/Zbtb20,47
2446,Up in XY,Up in XY,GO:0006935,chemotaxis,97/3721,462/28891,6.55158762158841e-07,8.03737155812204e-06,4.46871294420481e-06,Abcc1/Adgra2/Agrn/Akt2/Ano6/Arhgef16/Bcar1/Calr/Camk1d/Ccl17/Ccr6/Cdh13/Chga/Cmtm7/Cmtm8/Creb1/Creb3/Crkl/Csf1/Cttn/Cx3cl1/Cxadr/Cxcl12/Cxcr4/Dysf/Edn1/Elmo2/Epha2/Fgf18/Gab1/Gbf1/Hbegf/Hmgb2/Hoxb9/Hspb1/Il17ra/Il17rc/Itgav/Itgb3/Lgmn/Megf8/Mmp2/Mospd2/Mtus1/Myo9b/Nbl1/Nedd9/Ninj1/Notch1/Nr4a1/Nrp2/Nup85/P2rx4/Padi2/Pdgfa/Pdgfb/Pik3cd/Pip5k1c/Pla2g6/Plec/Plekhg5/Plxnb3/Ppm1f/Prkd2/Ptk2/Ptk2b/Rac2/Rin3/Robo1/Rtn4r/Rtn4rl1/S1pr1/Scrib/Sema3b/Sema3c/Sema3g/Sema4a/Sema4c/Sema4d/Sema5a/Sema5b/Sema6c/Sema7a/Slc8b1/Slit3/Smoc2/Spp1/St6gal1/Swap70/Syk/Tgfb1/Tiam1/Tnfaip6/Trpm4/Tsc2/Tubb2b/Wasl,97
2458,Up in XY,Up in XY,GO:0035904,aorta development,26/3721,74/28891,8.22381398514557e-07,9.86083307785722e-06,5.48254265676372e-06,Acvrl1/Adamts9/Ap2b1/Cntrl/Cxcr4/Dnm2/Enpp1/Eya1/Fkbp10/Gaa/Jag1/Kat6a/Mylk/Naglu/Ndst1/Nkx3-1/Notch1/Pde2a/Prickle1/Prox1/Rbpj/Robo1/Sec24b/Sufu/Tab1/Tbx1,26
2477,Up in XY,Up in XY,GO:0042692,muscle cell differentiation,97/3721,468/28891,1.19705544774336e-06,1.38575491559672e-05,7.70468415456635e-06,Actn4/Acvr1/Agt/Akap13/Atp2a2/Bcl9/Bnip2/Cacna2d2/Camk2d/Casq1/Casq2/Chrnb1/Cntnap1/Cntnap2/Col14a1/Csrp2/Cxadr/Cxcl12/Cyp26b1/Daxx/Ddx39b/Dmd/Dner/Dnmt1/Dock5/Dyrk1b/Dysf/Edn1/Ehd1/Fgf9/Fkrp/Foxo4/Frs2/Fzd7/G6pdx/Gata4/Gdf15/Hamp2/Hdac5/Hdac6/Ifrd1/Il4ra/Kat2a/Lama1/Lamb1/Lamb2/Mef2c/Mfn2/Mtor/Mybpc3/Myh9/Mylk2/Mylk3/Myof/Myoz2/Naglu/Nfatc1/Nfatc2/Nid1/Ninj1/Nln/Notch1/P2rx2/Pdgfb/Piezo1/Plec/Prickle1/Prox1/Ptbp1/Rara/Rbm10/Rbm38/Rbpj/Rcan1/Rora/Rxrb/Sema4c/Sik1/Slc9a1/Sort1/Sox6/Sox9/Spag9/Spg11/Stim1/Supt6/Svil/Tanc1/Tarbp2/Tbx1/Tgfb1/Tmod1/Tnpo2/Trim32/Tsc1/Xk/Zbed6,97
2517,Up in XY,Up in XY,GO:0031099,regeneration,44/3721,167/28891,2.10892427721142e-06,2.27245774862817e-05,1.26346794882107e-05,Aurka/Bcl9/Bex1/Cdk1/Cxcl12/Dhfr/Dmd/Dusp10/Dysf/Enpp1/Eppk1/Erbb4/Ezh1/Fkrp/Flna/Fzd7/Fzd9/Gata4/Gja1/Gli1/Gnat2/Grn/Hmox1/Ifrd1/Jun/Kremen1/Lamb2/Map2k1/Map2k2/Mapk8ip3/Med1/Mmp2/Ndel1/Ninj1/Ppard/Ptprs/Rgma/Rtn4r/Rtn4rl1/Tarbp2/Tec/Tgfb1/Txk/Xylt1,44
2528,Up in XY,Up in XY,GO:0097581,lamellipodium organization,29/3721,92/28891,2.53476075299823e-06,2.68532807226951e-05,1.49302047680761e-05,Abi3/Ajuba/Arhgef4/Arhgef7/Atp7a/Auts2/Brk1/Cdh13/Coro1c/Cttn/Dnm2/Epha2/Fgd4/Fscn1/Kank1/Mtor/Myo9b/Nup85/Plce1/Plxnb3/Pxn/Rac2/Rreb1/S1pr1/Sh2b1/Spata13/Src/Vcl/Wasf2,29
2529,Up in XY,Up in XY,GO:0008544,epidermis development,84/3721,397/28891,2.58905327063197e-06,2.73828939769332e-05,1.52246654120219e-05,Abca12/Acvr1b/Alg10b/Asah1/Atp7a/Cdh23/Cdh3/Cdsn/Celsr1/Clic5/Ctsl/Cyp26b1/Dsp/Epha2/Ercc2/Etv4/Extl3/Flnb/Foxc1/Foxq1/Fzd3/Fzd6/Gab1/Gak/Gli1/Gorab/Grhl2/Grhl3/Hes5/Ift172/Insr/Jag1/Lats2/Lsr/Mafb/Maff/Map2k1/Med1/Mfsd12/Mreg/Mycn/Myo7a/Nab2/Naglu/Ncor2/Nfkbiz/Nom1/Notch1/Nsdhl/Ntf5/Numa1/Pdgfa/Pdzd7/Pias4/Plec/Plod1/Plod3/Ppard/Pphln1/Prkch/Psap/Ptch1/Rbpj/Rela/Scrib/Sec24b/Sfn/Sfrp4/Slc39a7/Slc4a7/Sostdc1/Sox18/Sox9/Srsf6/St14/Stk4/Stmn1/Sult2b1/Tmprss13/Tomt/Tprn/Vdr/Whrn/Zdhhc21,84
2575,Up in XY,Up in XY,GO:0120161,regulation of cold-induced thermogenesis,40/3721,150/28891,4.35388508707074e-06,4.27796085638571e-05,2.37851129756642e-05,Acot11/Adipor2/Adrb2/Aldh1a1/Alpl/Appl2/Arrdc3/Atf4/Cidea/Cnot3/Cxcr4/Ddit3/Dync1h1/Ehmt1/Elovl3/Elovl6/Fabp5/Gadd45g/Gatm/Gja1/Gpr3/Hadh/Id1/Il4ra/Lama4/Mfn2/Notch1/Nr1d1/Pctp/Per2/Pgam5/Rbpj/Slc25a44/Stat6/Syk/Tfe3/Thra/Ucp2/Zbtb7b/Zfp516,40
2592,Up in XY,Up in XY,GO:0016052,carbohydrate catabolic process,43/3721,167/28891,5.19798669542847e-06,4.97677914132227e-05,2.76704855666418e-05,Agl/Aldh1a1/Arsb/Cbfa2t3/Ddit4/Dhtkd1/Eno1/Eno1b/Enpp1/Fkrp/Gaa/Gale/Gapdh/Glb1/Gpd1/Hexa/Hif1a/Hk1/Hk2/Hkdc1/Ier3/Insr/Man2b1/Man2b2/Man2c1/Manba/Mlst8/Mlxipl/Mtor/Neu1/Nudt5/Ogdh/P2rx7/Pfkp/Pgam1/Pgam2/Rptor/Scarb2/Sik2/Trp53/Ucp2/Zbtb20/Zbtb7a,43
2611,Up in XY,Up in XY,GO:0090398,cellular senescence,28/3721,91/28891,6.32257746263303e-06,5.88204883209965e-05,3.27037111129775e-05,Abi3/Abl1/B2m/Calr/Cdkn2b/Eef1e1/Fbxo5/Fzr1/Hmga1/Hmga2/Htt/Icmt/Kat6a/Map2k1/Mnt/Mtor/Nuak1/Nup62/Opa1/Pml/Pnpt1/Rbl1/Suv39h1/Trp53/Vash1/Wrn/Zfp217/Zmiz1,28
2617,Up in XY,Up in XY,GO:0098727,maintenance of cell number,52/3721,218/28891,6.51343302525481e-06,6.00118348567547e-05,3.33660900569988e-05,Aspm/Bcl7a/Bcl7c/Bcl9/Bcl9l/Brms1/Cnot1/Cnot3/Ddx6/Dis3l2/Fancc/Fancd2/Foxo3/Fzd7/Gnl3/Hes5/Hmga2/Kat2a/Kat6a/Kdm2b/Lbh/Lin28a/Loxl2/Lrp5/Mapk8/Mecom/Med12/Med15/Med24/Mettl3/Pax2/Pelo/Piwil2/Pou5f1/Prox1/Raf1/Rbbp4/Rbpj/Rif1/Sall4/Sap130/Sct/Setd1a/Sin3a/Smarcd1/Sox9/Srrt/Ss18/Stag2/Tbx1/Wdr62/Zhx2,52
2622,Up in XY,Up in XY,GO:0007006,mitochondrial membrane organization,32/3721,111/28891,6.68014829831282e-06,6.11978477918817e-05,3.40255035626294e-05,Afg3l1/Bak1/Bbc3/Bcl2l1/Bcl2l11/Bok/Chchd10/Cln8/Cnp/Dnajc11/Dynlt1a/Dynlt1c/Dynlt1f/Hk2/Hspa4/Ier3/Immt/Mfn2/Mtfp1/Mul1/Naif1/Opa1/Pink1/Plekhf1/Ppif/Rhot2/Slc35f6/Slc9a1/Timm9/Tomm40/Trp53/Zfp13,32
2626,Up in XY,Up in XY,GO:0030279,negative regulation of ossification,18/3721,46/28891,7.02156200108485e-06,6.39574896436441e-05,3.55598418939061e-05,Adrb2/Ahsg/Enpp1/Hif1a/Kremen1/Mef2c/Mkx/Nfe2/Notch1/P2ry2/Ptk2b/Rbpj/Smad7/Sox9/Srgn/Tgfb1/Trpm4/Vdr,18
2628,Up in XY,Up in XY,GO:0003018,vascular process in circulatory system,57/3721,247/28891,7.10386873796435e-06,6.44840647747374e-05,3.58526133661961e-05,Abcc1/Abl1/Adora1/Adrb2/Agt/Ahr/Akap12/Atp1a2/Atp2b1/Cd38/Chga/Cx3cl1/Ddah1/Dock5/Edn1/Esr2/Ext2/F2r/Foxc1/G6pdx/Gja1/Hif1a/Hmgcr/Map2k1/Mfsd2a/Mmp2/Mylk3/Nppc/Npr1/Ocln/P2rx4/P2ry1/P2ry2/Pde2a/Pdgfb/Per2/Pla2g6/Plec/Plekha7/Plod3/Ppard/Ptk2/Ptprm/Rbfox2/Sh3gl2/Slc16a2/Slc1a5/Slc27a1/Slc27a4/Tbxa2r/Tgfb1/Tjp2/Tjp3/Trpm4/Vstm4/Zdhhc21/Zeb2,57
2670,Up in XY,Up in XY,GO:0001833,inner cell mass cell proliferation,10/3721,17/28891,1.01618254633401e-05,8.69628262433957e-05,4.8350621156215e-05,Chek1/Gins1/Ints1/Ncapg2/Ndel1/Palb2/Pelo/Sall4/Setdb1/Zpr1,10
2701,Up in XY,Up in XY,GO:0006457,protein folding,43/3721,173/28891,1.35022002580234e-05,0.000110927108442367,6.16745663398744e-05,AU015836/B2m/Calr/Calr4/Cct6a/Clu/Dnaja2/Dnajb12/Dnajb14/Dnajb5/Dnajc5/Entpd5/Erp44/Fkbp10/Fkbp2/Grn/H2-DMb2/Hsp90b1/Hspa13/Hspa1a/Hspa2/Hspa4/Hspa5/Hspa9/Hspb1/Hspd1/Nppc/P3h1/P4hb/Pdcl/Pdia2/Pdia4/Pdia5/Pofut2/Ppif/Prdx4/Qsox2/Ranbp2/Sgta/Tbcd/Txndc5/Ube4b/Unc45a,43
