,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
2237,d,d,GO:0061351,neural precursor cell proliferation,23/1134,225/28891,2.93180640765693e-05,0.00155306971940582,0.00120813852427807,Adgrg1/Bcl11b/Btg2/Cend1/Ephb1/Fgf13/Foxo1/Foxo3/Grn/Hif1a/Ncan/Ncor2/Notch2/Pcnt/Pitx3/Plxnb2/Rhoa/Setd1a/Spint2/Tacc1/Tgfb1/Tox/Wdr47,23
2238,d,d,GO:0070085,glycosylation,23/1134,225/28891,2.93180640765693e-05,0.00155306971940582,0.00120813852427807,Abca2/Alg13/B3galnt1/B3galt4/B3galt6/Ddost/Dpy19l1/Dpy19l3/Extl1/Galnt11/Galnt16/Gcnt3/Lmf1/Mgat5/Ost4/Pofut2/Pomt1/Slc35c1/Slc35c2/St3gal3/St6galnac6/St8sia5/Stt3a,23
2243,d,d,GO:0051235,maintenance of location,32/1134,373/28891,3.34772561632005e-05,0.00170415175421244,0.00132566578290368,Abcg1/Acacb/Asxl1/Casq1/Cemip/Chchd10/Gaa/Get4/Gm2a/Hexa/Hk1/Hk2/Htt/Insig2/Itpr3/Jsrp1/Keap1/Mettl21c/Mt3/Nfkbib/Ntsr1/Pink1/Pkd1/Pla2g4c/Plcb2/Pnpla2/Ppard/Prkce/Ptk2b/Ptprm/Tgfb1/Ttc39b,32
2247,d,d,GO:0060560,developmental growth involved in morphogenesis,27/1134,292/28891,3.75175271058535e-05,0.00183973561817236,0.00143113695864917,Arhgap4/Bmpr2/Cttn/Ddr1/Eif2ak4/Fgf13/Fstl4/Islr2/Lamb2/Lzts2/Map1b/Megf8/Mt3/Prickle1/Prkcz/S100b/Sema3b/Sema3f/Sema4a/Sema4b/Sema4d/Sema6c/Sema6d/Sh3gl2/Spry2/Tgfb1/Tiam1,27
2249,d,d,GO:0071322,cellular response to carbohydrate stimulus,19/1134,169/28891,3.87639285090737e-05,0.0018666053863153,0.0014520390479928,Abca12/Abcg1/Apoc3/Cdk16/Hcfc1/Hif1a/Icam1/Keap1/Mapk13/Nr1d1/Pde8b/Pla2g6/Ppard/Prkce/Rab11fip5/Slc12a7/Tiam1/Ucp2/Zbed6,19
2251,d,d,GO:0003012,muscle system process,36/1134,446/28891,4.06739641084017e-05,0.0019239144969859,0.00149662001144096,Ada/Adrb2/Agrn/Agt/Atp2a2/Atp8a2/Cacna1h/Casq1/Col14a1/Cttn/Dock5/Dsp/Fgf13/Foxo1/Foxo3/G6pdx/Gaa/Gatm/Gdnf/Jsrp1/Jup/Mef2a/Mef2c/Myh14/Myh6/Mylk/Myoz2/Nr4a1/Pgam2/Pla2g6/Rhoa/Sstr2/Tiam1/Tnnc1/Tnni1/Trpc3,36
2253,d,d,GO:0003009,skeletal muscle contraction,9/1134,44/28891,4.39455762858476e-05,0.00204251395867701,0.00158887895953408,Adrb2/Atp8a2/Casq1/Gaa/Jsrp1/Myh14/Nr4a1/Tnnc1/Tnni1,9
2258,d,d,GO:1903706,regulation of hemopoiesis,36/1134,452/28891,5.35912746097905e-05,0.00238704468991108,0.00185689065533923,Ada/Ambra1/Axl/Brd1/Brpf3/Cebpa/Erbb2/Fam210b/Foxo3/H2-Aa/Hif1a/Hmgb3/Il4ra/Itpkb/Jag1/Kat6a/Lmo2/Mef2c/Ndfip1/Nedd9/Notch2/Pcid2/Prkcz/Ptk2b/Rhoa/Setd1a/Sh2b3/Slc4a2/Tesc/Tgfb1/Tjp2/Tox/Trib1/Vnn1/Zbtb7a/Zbtb7b,36
2263,d,d,GO:0016236,macroautophagy,25/1134,268/28891,6.21233508844563e-05,0.00264164372859052,0.00205494416383882,Adrb2/Ambra1/Atg2a/Atg4d/Atp2a2/Atp6v0a1/Calr/Ctsd/Dnajc16/Epg5/Fez2/Gaa/Hif1a/Hmox1/Htt/Lrba/Mtm1/Nrbp2/Pdcd6ip/Pik3c3/Pink1/Tgfb1/Tom1/Ulk3/Vps39,25
2266,d,d,GO:1901292,nucleoside phosphate catabolic process,12/1134,80/28891,6.47283411803406e-05,0.00270291393444469,0.00210260647748639,Ada/Cant1/Enpp5/Entpd1/Entpd6/Nt5c/Nt5c3/Nudt11/Nudt15/Nudt7/Smpdl3a/Vnn1,12
2273,d,d,GO:0006979,response to oxidative stress,32/1134,389/28891,7.474458045482e-05,0.00295933172245195,0.00230207479763383,1600014C10Rik/Abcc1/Apoa4/Atp2a2/Axl/Cpeb2/Cst3/Foxo1/Foxo3/Fyn/G6pdx/Hif1a/Hmox1/Kdm6b/Keap1/Mapk13/Msrb2/Mt3/Ncoa7/Ndufb4/Nfe2l1/Nudt15/Ogg1/Pdk2/Pink1/Pla2r1/Prkra/Psap/Ptk2b/Rela/Sirpa/Ucp2,32
2275,d,d,GO:0009266,response to temperature stimulus,18/1134,164/28891,8.39984868835011e-05,0.00327716724373951,0.0025493201935446,Adrb2/Agt/Casq1/Daxx/Eif2ak4/Ephb1/Hmox1/Map2k7/Nfe2l1/Ntsr1/Scara5/Slc27a1/Slc52a3/Thra/Ucp2/Wdr47/Xylt1/Zfp516,18
2276,d,d,GO:0035795,negative regulation of mitochondrial membrane permeability,6/1134,20/28891,8.708206830277e-05,0.0033728525730312,0.00262375415557545,Bcl2l2/Dynlt1a/Dynlt1b/Dynlt1c/Dynlt1f/Hk2,6
2277,d,d,GO:0032409,regulation of transporter activity,27/1134,307/28891,8.83170760857465e-05,0.0033960774940886,0.0026418209052533,1810037I17Rik/Adrb2/Agrn/Atp1b2/Casq1/Cox17/Fgf13/Fxyd3/Fxyd6/Glrx/Hk1/Htt/Insr/Jsrp1/Mef2c/Ndfip1/Ntsr1/Pick1/Pink1/Pla2g6/Ptk2b/Shisa8/Slc5a3/Sphk2/Taco1/Tesc/Vamp2,27
2283,d,d,GO:0022604,regulation of cell morphogenesis,25/1134,277/28891,0.000105550739812821,0.00389081865034156,0.00302668183129322,Bcl9l/Cdc42se1/Eps8/Ezr/Fyn/Hck/Icam1/Mov10/Myh14/Obsl1/Pak3/Plxnb1/Plxnb2/Plxnb3/Plxnc1/Ptk2b/Ptprf/S100b/Sema4a/Sema4d/Sh3d19/Sparc/Tiam1/Tnik/Zmym3,25
2285,d,d,GO:0042886,amide transport,34/1134,432/28891,0.00010743216508594,0.00390629198900919,0.00303871859713186,Abca12/Abca2/Abcg1/Agt/Cdk16/Cln8/Foxo1/Hadh/Hcfc1/Hif1a/Htt/Inhbb/Kiss1/Myo6/Myrip/Nr1d1/Ntsr1/Pde8b/Pick1/Pla2g6/Ppard/Prkce/Psap/Rab11fip5/Sirt3/Slc25a18/Slc25a22/Slc27a1/Slc38a3/Syt9/Tap2/Tiam1/Ucp2/Zbed6,34
2296,d,d,GO:0016051,carbohydrate biosynthetic process,21/1134,216/28891,0.000131095279858192,0.00443483715722808,0.00344987578574189,B3galnt1/Foxo1/G6pc3/G6pdx/Gpd1/Gulo/Hif1a/Insr/Mpdu1/Nr1d1/Ntsr1/Pcx/Pdk2/Pgam2/Ppp1r3e/Ppp1r3f/Ptk2b/Slc25a10/Slc37a4/St6galnac6/Tgfb1,21
2297,d,d,GO:0015698,inorganic anion transport,17/1134,155/28891,0.000131989225310448,0.00443699628480721,0.00345155537885648,Clcn3/Clcn6/Clic3/Clic5/Gabrd/Sfrp4/Slc12a4/Slc12a7/Slc25a10/Slc25a30/Slc37a1/Slc37a4/Slc4a2/Ttyh1/Ttyh2/Ttyh3/Wnk4,17
2298,d,d,GO:0031400,negative regulation of protein modification process,36/1134,473/28891,0.000133516077721933,0.00446027147139834,0.00346966123027393,Agt/Akt1s1/Bex4/Cadm4/Dab2ip/Daxx/Dusp16/Fyn/G6pdx/Insr/Lats2/Mapk8ip1/Mgat5/N4bp1/Ncoa7/Parp10/Pebp1/Plec/Ppp1r16b/Ppp1r1b/Prkce/Prkcz/Ptpn5/Rabgef1/Rela/Sema4d/Sh3bp5/Sh3bp5l/Sh3gl2/Sirpa/Sirt3/Spry2/Spry4/Tgfb1/Trib1/Wnk4,36
2299,d,d,GO:0090153,regulation of sphingolipid biosynthetic process,5/1134,14/28891,0.000137437277801488,0.00450958777085247,0.00350802455711039,Abca2/Pla2g6/Samd8/Sirt3/Sphk2,5
2304,d,d,GO:1903053,regulation of extracellular matrix organization,10/1134,62/28891,0.000140054550039572,0.00450958777085247,0.00350802455711039,Agt/Colgalt1/Cst3/Dag1/Ddr1/Lamb2/Nid1/Phldb1/Tgfb1/Tnxb,10
2305,d,d,GO:0031589,cell-substrate adhesion,30/1134,368/28891,0.000144970461197366,0.00463992284490969,0.00360941268029999,Agt/Atp1b2/Axl/Calr/Cttn/Dag1/Ddr1/Dock5/Epdr1/Ephb1/Itgb8/Jag1/Jup/Lamb2/Mia/Nedd9/Nid1/Ppard/Prkce/Prkcz/Ptk2b/Rhoa/Sirpa/Spry4/Ston1/Tiam1/Tnxb/Ttyh1/Tyro3/Unc13d,30
2308,d,d,GO:0042176,regulation of protein catabolic process,30/1134,369/28891,0.000152020621321602,0.00477970718214097,0.00371815141932092,Abca2/Bag6/Cd81/Cst3/Ctsa/Dab2ip/Egln2/Ezr/Foxo1/Furin/Fyn/Gga1/Mtm1/N4bp1/Ndfip1/Nfe2l1/Nkd2/Nudt15/Pkd1/Prickle1/Rad23a/Rela/Rnf180/Rnf19b/Serpinb1a/Serpine2/Sh3d19/Trib1/Trim32/Usp19,30
2310,d,d,GO:1905709,negative regulation of membrane permeability,6/1134,22/28891,0.000156712458167775,0.0048699307494579,0.00378833665705454,Bcl2l2/Dynlt1a/Dynlt1b/Dynlt1c/Dynlt1f/Hk2,6
2315,d,d,GO:1990845,adaptive thermogenesis,18/1134,173/28891,0.000166414398854678,0.00500883715996754,0.00389639245371903,Adipor1/Adrb2/Clic5/Cpt2/Fabp5/Gatm/Hadh/Il4ra/Kdm6b/Nr1d1/Pctp/Pm20d1/S100b/Slc25a44/Thra/Ucp2/Zbtb7b/Zfp516,18
2317,d,d,GO:0021700,developmental maturation,31/1134,389/28891,0.000170143223142305,0.00508053367427719,0.00395216543023877,Adgrl1/Atp6v0a1/Atp6v1h/Bloc1s3/Brd1/C1ql2/Ccr6/Cdh5/Cebpa/Cend1/Clcn3/Cspg4/Dab2ip/Dag1/Ebp/Fam210b/Foxo3/G6pdx/Gldn/Grb14/Hes5/Hif1a/Pebp1/Plxnb1/Ppard/Ptk2b/Rhoa/Sema4d/Tgfb1/Xylt1/Zbtb7a,31
2319,d,d,GO:0022411,cellular component disassembly,35/1134,462/28891,0.000179633626681034,0.00524212314630687,0.00407786646209682,Acin1/Adrb2/Ambra1/Atg2a/Atg4d/Atp2a2/Cst3/Cttn/Ddr1/Epg5/Eps8/Fgf13/Hif1a/Hk2/Htt/Insr/Lrba/Map1b/Map1s/Mical3/Nckap5l/Nedd9/Pik3c3/Pink1/Plxnc1/Pnpla2/Prickle1/Rhoa/Sh3gl2/Ston1/Svil/Tom1/Ulk3/Upf1/Wdr47,35
2320,d,d,GO:0002028,regulation of sodium ion transport,13/1134,102/28891,0.000179952178047487,0.00524212314630687,0.00407786646209682,Adrb2/Agrn/Atp1b2/Fgf13/Fxyd3/Fxyd6/Glrx/Per1/Pick1/Serpine2/Tesc/Tgfb1/Wnk4,13
2330,d,d,GO:0036294,cellular response to decreased oxygen levels,16/1134,146/28891,0.000207632875956951,0.00576883710216375,0.00448759914401986,Adrb2/Cpeb2/Cpeb4/Daxx/Egln2/Gnb1/Hif1a/Hyou1/Nkx3-1/Pick1/Pink1/Ppard/Prkce/Tgfb1/Usp19/Vasn,16
2331,d,d,GO:0006091,generation of precursor metabolites and energy,36/1134,484/28891,0.000208855531379983,0.00576883710216375,0.00448759914401986,Aldh1l1/Apoc3/Chchd10/Coq10b/Cox17/Cox6a1/Cox7a1/Enox2/G6pdx/Gaa/Gpd1/Hif1a/Hk1/Hk2/Insr/Mt3/Ndufb4/Ndufs5/Nr1d1/Pgam2/Pink1/Plec/Polg2/Ppp1r3e/Ppp1r3f/Rhoa/S100b/Sirt3/Slc25a18/Slc25a22/Slc37a4/Sphk2/Taco1/Ucp2/Uqcc3/Zbtb7a,36
2336,d,d,GO:0050919,negative chemotaxis,8/1134,43/28891,0.000234392842497486,0.00632742294519728,0.00492212508168564,Rhoa/Sema3b/Sema3f/Sema4a/Sema4b/Sema4d/Sema6c/Sema6d,8
2343,d,d,GO:0150105,protein localization to cell-cell junction,6/1134,24/28891,0.000264308567558941,0.00689136240781726,0.00536081561929559,Cdh5/Dsp/Lsr/Mpp7/Scrib/Tjp2,6
2346,d,d,GO:0090132,epithelium migration,27/1134,330/28891,0.000287261903244029,0.00738180227326602,0.00574233055573843,Adipor1/Agt/Bmpr2/Calr/Ccr6/Cdh5/Col18a1/Dab2ip/Dock5/Eppk1/Fgf18/Grn/Hif1a/Hmox1/Jup/Mef2c/Nr4a1/Plekhg5/Ppard/Prkce/Ptk2b/Ptpn23/Ptprm/Rhoa/Sema4a/Sparc/Tgfb1,27
2349,d,d,GO:0007611,learning or memory,27/1134,331/28891,0.000301366272996351,0.00760138680155548,0.0059131461505872,Adrb2/Aff2/Agt/Btg2/Cln8/Eif2ak4/Eif4ebp2/Fgf13/Gatm/Gm2a/Hif1a/Htt/Itpr3/Man2b1/Mef2c/Ncstn/Nedd9/Nptn/Ntf5/Ntsr1/Pde8b/Pla2g6/Ppp1r1b/Prkcz/S100b/Taco1/Thra,27
2350,d,d,GO:0140053,mitochondrial gene expression,17/1134,166/28891,0.000301495603728674,0.00760138680155548,0.0059131461505872,Chchd10/Ears2/Fastk/Foxo3/Mrpl4/Mrpl44/Mrpl53/Mrpl54/Mrps24/Mrps28/Mterf1a/Mtg1/Mto1/Ptcd1/Sars2/Sirt3/Taco1,17
2353,d,d,GO:0003018,vascular process in circulatory system,22/1134,247/28891,0.000320908731021373,0.00797150435724791,0.00620106192922638,Abcc1/Adrb2/Agt/Akap12/Bmpr2/Cdh5/Dock5/G6pdx/Hif1a/Icam1/Mylk3/Npr1/Pla2g6/Plec/Plekha7/Ppard/Ptprm/Rhoa/Sh3gl2/Slc27a1/Tgfb1/Tjp2,22
2354,d,d,GO:0007162,negative regulation of cell adhesion,26/1134,315/28891,0.000322279731687608,0.00797150435724791,0.00620106192922638,Abca12/Ass1/Cd276/Cdsn/Erbb2/Erbb3/H2-Aa/Il4ra/Jag1/Mbp/Ndfip1/Plxnb1/Plxnb2/Plxnb3/Plxnc1/Rhoa/Scrib/Sema4d/Serpine2/Sh2b3/Slc4a2/Spint2/Spry4/Tgfb1/Tspan32/Zbtb7b,26
2356,d,d,GO:0003158,endothelium development,15/1134,137/28891,0.000327058622320338,0.0080189373224872,0.00623796020359892,Agt/Bmpr2/Cdh5/Col18a1/Ezr/Fasn/Icam1/Jag1/Kdm6b/Marveld2/Ppp1r16b/Rhoa/Slc40a1/Tjp2/Tmem100,15
2358,d,d,GO:2000377,regulation of reactive oxygen species metabolic process,17/1134,168/28891,0.000347163250164862,0.00843448896423266,0.00656121932129762,Agt/Clcn3/Foxo1/Foxo3/Fyn/G6pdx/Hif1a/Hk2/Insr/Mt3/Pink1/Ptk2b/Rhoa/Sirt3/Slc5a3/Sphk2/Tgfb1,17
2360,d,d,GO:0046632,alpha-beta T cell differentiation,15/1134,138/28891,0.000353874349778382,0.00847536609922711,0.00659301779172805,Ada/Armc5/Bcl11b/Il4ra/Itpkb/Prkcz/Psap/Relb/Rhoa/Sema4a/Slc4a2/Tgfb1/Tox/Txk/Zbtb7b,15
2362,d,d,GO:0050803,regulation of synapse structure or activity,26/1134,317/28891,0.000355188401539172,0.00847536609922711,0.00659301779172805,Abhd17a/Adgrl1/Adgrl2/Agrn/C1ql2/Colq/Dab2ip/Dag1/Ephb1/Fyn/Mef2c/Ncan/Nedd9/Pak3/Pick1/Plxnc1/Ptk2b/Ptprf/Rhoa/Sema3f/Sema4a/Sema4d/Setd5/Sparc/Tiam1/Wasl,26
2377,d,d,GO:0034142,toll-like receptor 4 signaling pathway,9/1134,58/28891,0.00040376799560852,0.00899224973553141,0.00699510343269146,Dab2ip/Ifi35/Ly96/Nepn/Nmi/Nr1d1/Pik3ap1/Prkce/Rela,9
2378,d,d,GO:0050922,negative regulation of chemotaxis,9/1134,58/28891,0.00040376799560852,0.00899224973553141,0.00699510343269146,Padi2/Rin3/Sema3b/Sema3f/Sema4a/Sema4b/Sema4d/Sema6c/Sema6d,9
2380,d,d,GO:0046719,regulation by virus of viral protein levels in host cell,4/1134,10/28891,0.000410054947996401,0.00902065165108439,0.00701719738501962,Dynlt1a/Dynlt1b/Dynlt1c/Dynlt1f,4
2381,d,d,GO:0010038,response to metal ion,26/1134,320/28891,0.000410106333248552,0.00902065165108439,0.00701719738501962,Ass1/Cebpa/Cp/D2hgdh/Daxx/Entpd6/Gatm/Hmox1/Htt/Itpkb/Itpr3/Kcnh1/Mef2a/Mef2c/Mt1/Mt3/Mylk/Ncstn/Nfatc2/Nfe2l1/Pgam2/Slc30a2/Slc40a1/Syt9/Tnnc1/Trpc3,26
2383,d,d,GO:0099173,postsynapse organization,22/1134,252/28891,0.000422973731680227,0.0092277330442074,0.00717828674602319,Abhd17a/Agrn/C1ql2/Colq/Cttn/Dip2a/Ephb1/Ezr/Fyn/Gdnf/Insr/Ncan/Nedd9/Pak3/Pick1/Ptk2b/Ptprf/Sema3f/Sh3gl2/Tiam1/Wasl/Zdhhc12,22
2386,d,d,GO:0043409,negative regulation of MAPK cascade,18/1134,187/28891,0.000434174497488614,0.00935751084305097,0.00727924136281844,Agt/Cdc42se1/Dab2ip/Dag1/Dusp16/Dynlt1b/Ezr/Foxo1/Mapk8ip1/Pebp1/Per1/Ptpn5/Sfrp4/Sh2b3/Sirpa/Sirt3/Spry2/Spry4,18
2388,d,d,GO:0090150,establishment of protein localization to membrane,23/1134,270/28891,0.000448148228878713,0.00958140913342688,0.00745341264871965,Bag6/Cemip/Colq/Emc1/Emc7/Erbb2/Fyn/Get4/Gga1/Krt18/Mtcl1/Rab31/Rabgef1/Reep2/Rilpl2/Scrib/Srpr/Srprb/Tmem147/Vamp2/Vamp5/Zdhhc12/Zdhhc9,23
2389,d,d,GO:0010563,negative regulation of phosphorus metabolic process,32/1134,430/28891,0.00045365903397914,0.00958918408913925,0.00745946081475063,Abca2/Agt/Akt1s1/Apoc1/Cadm4/Dab2ip/Daxx/Dusp16/Entpd1/Insr/Lats2/Mapk8ip1/Mgat5/Pebp1/Plec/Ppp1r16b/Ppp1r1b/Ppp1r26/Prkcz/Ptpn5/Rabgef1/Sema4d/Sh3bp5/Sh3bp5l/Sh3gl2/Sirpa/Slc27a1/Spry2/Spry4/Tgfb1/Trib1/Wnk4,32
2390,d,d,GO:0045936,negative regulation of phosphate metabolic process,32/1134,430/28891,0.00045365903397914,0.00958918408913925,0.00745946081475063,Abca2/Agt/Akt1s1/Apoc1/Cadm4/Dab2ip/Daxx/Dusp16/Entpd1/Insr/Lats2/Mapk8ip1/Mgat5/Pebp1/Plec/Ppp1r16b/Ppp1r1b/Ppp1r26/Prkcz/Ptpn5/Rabgef1/Sema4d/Sh3bp5/Sh3bp5l/Sh3gl2/Sirpa/Slc27a1/Spry2/Spry4/Tgfb1/Trib1/Wnk4,32
2396,d,d,GO:0090287,regulation of cellular response to growth factor stimulus,26/1134,323/28891,0.000472358934480319,0.00978588567750894,0.00761247568827932,Agt/Bcl9l/Cadm4/Cdh5/Dab2ip/Fgf18/Fgfrl1/Fstl4/Furin/Gpc1/Grem2/Hes5/Hif1a/Lats2/Mt3/Nepn/Notch2/Nptn/Numa1/Ptprf/Sfrp4/Spry2/Spry4/Tgfb1/Vasn/Zbtb7a,26
2399,e,e,GO:0042060,wound healing,37/947,370/28891,2.17489344108971e-09,1.13420692952828e-05,8.2897780528272e-06,Acvrl1/Ajuba/Anxa5/Bloc1s4/Celsr1/Chmp4c/Clasp2/Cx3cl1/Cxadr/Dst/Dysf/F11r/Gas6/Gata1/Grhl3/Il6ra/Map3k1/Myh9/Myof/Npr2/P2ry1/Pdgfa/Pdgfb/Pdpn/Pecam1/Pip5k1c/Rab27a/Rab3a/Rap2b/Sdc4/Srf/Syk/Syt7/Sytl4/Tnfrsf12a/Tor1a/Tspan8,37
2400,e,e,GO:1902903,regulation of supramolecular fiber organization,37/947,393/28891,1.10531809609734e-08,2.88211693557381e-05,2.10650359261498e-05,App/Arhgef18/Baiap2/Cdkn1b/Clasp2/Clu/Coro2b/Ctnna2/Cx3cl1/Daam2/Dlg1/Dysf/Epha1/F11r/Fchsd1/Gja1/Hdac6/Id1/Inpp5j/Kank2/Katnb1/Ldlr/Map3k1/Myadm/Pdlim4/Pecam1/Pycard/S1pr1/Sdc4/Slain1/Spta1/Ssh1/Ssh3/Swap70/Tgfb3/Tmsb15b2/Tsc1,37
2401,e,e,GO:0042116,macrophage activation,18/947,113/28891,2.93117827714927e-08,4.34007732082647e-05,3.17210879118185e-05,App/Atm/Clu/Crtc3/Cx3cl1/Dysf/Edn2/Gpr137b/Ifngr1/Ifngr2/Ldlr/Lrrk2/Myo18a/Naglu/Pla2g5/Sphk1/Syk/Tmem229b,18
2402,e,e,GO:0006887,exocytosis,36/947,395/28891,3.99977783898728e-08,4.34007732082647e-05,3.17210879118185e-05,Anxa3/Cd177/Chga/Clasp2/Exoc3l/Exoc6/Gata1/Itgb2/Lin7b/Llgl2/Lrrk2/Mical1/Myh9/Notch1/Orai1/P2rx2/P2rx7/P2ry1/P2ry2/Pip5k1c/Rab11fip1/Rab27a/Rab3a/Rab3b/Rac2/Rims2/Sdc4/Syk/Syngr1/Syngr2/Syt12/Syt2/Syt7/Sytl4/Unc13b/Wdr41,36
2403,e,e,GO:0001667,ameboidal-type cell migration,40/947,471/28891,4.99337755032768e-08,4.34007732082647e-05,3.17210879118185e-05,Acvr1b/Acvrl1/Adgra2/Anxa3/Appl2/Arid5b/Bcar1/Clasp2/Cln3/Daam2/Edn2/Epha2/Erbb4/Folr1/Gna12/Hdac5/Hdac6/Itga3/Itgb2/Kank2/Lgals8/Lgmn/Myh9/Notch1/Patz1/Pdgfb/Pecam1/Pkn3/Prkd2/Ptprr/Rhob/Robo4/Scarb1/Sdc4/Sema5b/Sema7a/Sox8/Srf/Tmem201/Vstm4,40
2406,e,e,GO:0046777,protein autophosphorylation,26/947,238/28891,9.16362919248464e-08,5.32771641788013e-05,3.89396198196376e-05,Acvr1b/Atm/Camk2d/Camkk2/Csnk1g3/Eef2k/Epha1/Erbb4/Flt3/Lmtk2/Lrrk2/Map3k1/Map3k11/Mark2/Mylk2/Pdgfa/Pdgfb/Pim2/Pim3/Prkd2/Rap2b/Ripk3/Sik1/Stk10/Stk4/Syk,26
2408,e,e,GO:0009914,hormone transport,36/947,411/28891,1.08309581181224e-07,5.55851115193949e-05,4.06264699625027e-05,Acsl4/Adora1/Anxa5/Chga/Cpe/Cpt1a/Cry2/Edn2/Ensa/Exoc3l/Fbn1/Gabbr1/Gja1/Igfbp3/Il1rn/Ildr2/Inha/Ltbp4/Myh9/Nr0b2/Orai1/Osbp/Oxct1/P2ry1/Pim3/Rab11fip1/Rab3a/Rims2/Scg5/Slc3a2/Slc7a5/Slc8b1/Srebf1/Syt7/Sytl4/Tspo,36
2410,e,e,GO:0006909,phagocytosis,26/947,242/28891,1.27904379335137e-07,5.55851115193949e-05,4.06264699625027e-05,Anxa3/Appl2/C2/Cln3/Dysf/Gas6/Il15ra/Itgb2/Ldlr/Myh9/Myo18a/Myo7a/P2rx7/P2ry6/Pecam1/Pip5k1c/Pla2g5/Pycard/Rab20/Rab27a/Rab7b/Rara/Scarb1/Sphk1/Syk/Syt7,26
2412,e,e,GO:0042391,regulation of membrane potential,40/947,491/28891,1.51552275253581e-07,5.64532225319588e-05,4.12609615558809e-05,Adora1/App/Baiap2/Bid/Bok/Camk2d/Casq2/Chrnb1/Cln3/Cntnap1/Cx3cl1/Cxadr/Dlg1/Fhl1/Gja1/Got1/Igsf11/Igsf9b/Il1rn/Kcne1/Kcnk13/Lrrk2/Npr2/Nr3c2/P2rx2/P2rx7/Ptpn3/Rims2/Rnf207/Shtn1/Slc1a6/Slc29a1/Slc8b1/Slc9a1/Smad7/Ssh1/Tmem161b/Tspo/Unc13b/Zmpste24,40
2413,e,e,GO:0032970,regulation of actin filament-based process,35/947,402/28891,1.87604706280668e-07,6.01707198179164e-05,4.39780343060353e-05,Adora1/Arhgef18/Baiap2/Casq2/Celsr1/Clasp2/Coro2b/Ctnna2/Cx3cl1/Daam2/Dlg1/Epha1/F11r/Fchsd1/Gja1/Grhl3/Id1/Kank2/Map3k1/Myadm/Myh9/Mylk2/Pdlim4/Pdpn/Pecam1/Pycard/S1pr1/Sdc4/Spta1/Ssh1/Ssh3/Swap70/Tgfb3/Tmsb15b2/Tsc1,35
2415,e,e,GO:0031331,positive regulation of cellular catabolic process,32/947,349/28891,1.9614616239781e-07,6.01707198179164e-05,4.39780343060353e-05,App/Atm/Bid/Clec16a/Cpeb3/Cpt1a/Dcp1b/Dnd1/Dtx3l/Dxo/Exosc5/Gtpbp1/Hamp2/Igfbp3/Kat2b/Ldlr/Lrrk2/Mlxipl/Ormdl3/P2rx7/Paip1/Pim2/Plekhf1/Prkaa2/Rnf152/Snx33/Sqstm1/Svip/Trim34a/Tsc1/Zbtb20/Zc3hav1,32
2416,e,e,GO:0071692,protein localization to extracellular region,37/947,441/28891,2.13605242815104e-07,6.08382256554961e-05,4.44659060601607e-05,Acsl4/Anxa5/Chga/Cpt1a/Dand5/Ensa/Erp29/Fbn1/Gja1/Ier3ip1/Il1rn/Ildr2/Llgl2/Mon1a/Myh9/Myo18a/Nbl1/Nr0b2/Orai1/Osbp/Oxct1/P2rx7/Pim3/Rab11fip1/Rab3a/Rab3b/Rhbdd3/Rims2/Sergef/Slc8b1/Srebf1/Syt7/Sytl4/Tgfb3/Tmem132a/Unc13b/Zfp384,37
2418,e,e,GO:0090382,phagosome maturation,9/947,29/28891,2.33320136742075e-07,6.08382256554961e-05,4.44659060601607e-05,Cln3/Mcoln1/Myo7a/P2rx7/Pla2g5/Rab20/Rab7b/Syt7/Unc13b,9
2419,e,e,GO:0062012,regulation of small molecule metabolic process,34/947,389/28891,2.55566875941758e-07,6.1880310722807e-05,4.52275531366573e-05,Abcg4/Acsl4/Akr1c14/App/Appl2/Cd74/Cln3/Cpt1a/Egr1/Elovl5/Fdps/Gnmt/Gpt/Ier3/Igfbp3/Kat2b/Lacc1/Ldlr/Mlxipl/Myh9/Nln/P2rx7/P2ry1/P2ry6/Prkaa2/Rorc/Sik1/Soga1/Srebf1/Srebf2/Tspo/Wdr5/Zbtb20/Zmpste24,34
2420,e,e,GO:0033674,positive regulation of kinase activity,36/947,426/28891,2.61048290681065e-07,6.1880310722807e-05,4.52275531366573e-05,Adora1/Ajuba/App/C1qtnf9/Camkk2/Cd74/Cdkn1b/Clu/Dlg1/Dvl2/Egr1/Epha1/Epha2/Erbb4/Erp29/Fbn1/Flt3/Fzd5/Gas6/Gprc5b/Il1rn/Il6ra/Ip6k2/Jtb/Lrrk2/Map3k1/Map3k10/Map3k11/Map3k4/P2rx7/Pdgfa/Pdgfb/Rapgef2/Ripk3/Sdc4/Syk,36
2423,e,e,GO:0051090,regulation of DNA-binding transcription factor activity,36/947,436/28891,4.56682336948091e-07,9.52639354873717e-05,6.96272312458541e-05,Anxa3/App/Arid5b/Ccdc22/Clu/Creb3/Crtc3/Cx3cl1/Dhx33/Dvl2/Eda2r/Hdac5/Id1/Id3/Itgb2/Lrrk2/Map3k10/Nfkbia/Nfkbil1/Nr0b2/Pprc1/Prkch/Prkd2/Pura/Pycard/Rab7b/Rhebl1/Ripk3/Rnf220/Sik1/Smad7/Sphk1/Srf/Syk/Trim26/Trim34a,36
