,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
2585,c,c,GO:0009991,response to extracellular stimulus,33/868,460/28891,4.41307058542287e-06,0.00127105668560997,0.000958622277637598,Angptl4/Aqp2/Arsa/Atg7/Bcl2/Cad/Capn10/Cbs/Cdkn1a/Foxo3/Hlcs/Inhbb/Kank2/Mc4r/Mlxipl/Mybbp1a/Nmur2/Pcsk9/Pdk4/Pik3c2a/Pnpla3/Ppara/Rasgrp4/Rptor/Sesn2/Sik2/Sipa1/Slc38a3/Srebf1/Trpv4/Tssk6/Wdr59/Ywhag,33
2586,c,c,GO:0034248,regulation of amide metabolic process,34/868,482/28891,4.57123283536055e-06,0.00127105668560997,0.000958622277637598,Casp3/Cnot1/Dhx9/Dus3l/Erbb2/Ern1/Gapdh/Jmjd4/Mov10/Nat10/Neurl1a/Ormdl3/Padi6/Pan2/Patl1/Pdk4/Pkm/Pla2g6/Plxnb2/Pml/Prkcd/Ptbp1/Ptk2b/Rela/Rps6kb2/Rptor/Sesn2/Shmt1/Shmt2/Slc7a11/Sphk2/Tarbp2/Wt1/Zfp36l2,34
2587,c,c,GO:0031346,positive regulation of cell projection organization,33/868,463/28891,5.06123531277924e-06,0.00133323593370843,0.00100551744219537,Adamts1/Apbb1/Arap1/Bmp5/Bmp7/Cdc42ep4/Crabp2/Cx3cl1/Dbn1/Def8/Dixdc1/Fscn1/Golga2/Gpc2/Kat2a/Metrn/Myo5b/Ndrg4/Neurl1a/Ngfr/Plekhm1/Plxna3/Plxnb2/Ppp2r5d/Ptbp1/Ptk2b/Ptk7/Sema5a/Src/Tbc1d24/Tiam1/Tiam2/Wnt5a,33
2588,c,c,GO:0018205,peptidyl-lysine modification,21/868,227/28891,5.66050045125349e-06,0.00141654023792618,0.001068344979905,Dip2a/Ep400/Fkbp10/Kansl3/Kat2a/Loxl3/Mbd3/Mybbp1a/Myo1c/Pias3/Pias4/Plod1/Plod3/Pml/Por/Rbbp5/Rela/Smo/Smyd5/Trpm4/Yeats2,21
2590,c,c,GO:0005996,monosaccharide metabolic process,24/868,287/28891,7.18565548510119e-06,0.00153024596656161,0.00115410106442819,Brat1/Chst15/Dgkq/Fkrp/G6pdx/Gapdh/Igfbp4/Kat2a/Man2b1/Man2b2/Man2c1/Nisch/Nudt5/Onecut1/Pdk4/Pfkfb1/Pfkfb4/Pkm/Ppara/Sesn2/Slc25a10/Slc25a13/Slc2a8/Src,24
2591,c,c,GO:0007015,actin filament organization,33/868,471/28891,7.24171443034368e-06,0.00153024596656161,0.00115410106442819,Aqp2/Arap1/Arhgef10/Arhgef18/Arhgef2/Bcl2/Capn1/Cdc42ep4/Coro7/Cx3cl1/Dbn1/F11r/Fchsd1/Fscn1/Kank2/Kbtbd13/Mical1/Myadm/Myo19/Myo1c/Myo1e/Myo5b/Pik3r2/Prkcd/Ptk2b/Rhot2/Sema5a/Sh3bp1/Specc1l/Src/Trim27/Trpv4/Zyx,33
2592,c,c,GO:1905039,carboxylic acid transmembrane transport,16/868,144/28891,7.33784279669901e-06,0.00153024596656161,0.00115410106442819,Abcc1/Abcd1/Lrrc8c/Prkcd/Sfxn2/Slc16a3/Slc25a10/Slc25a13/Slc25a22/Slc38a1/Slc38a10/Slc38a2/Slc38a3/Slc5a6/Slc7a11/Slc7a2,16
2594,c,c,GO:0009895,negative regulation of catabolic process,27/868,349/28891,8.35234301511513e-06,0.00155163423788966,0.00117023195269411,Bcl2/Dhx34/Dhx9/Dysf/Fus/Golga2/Kdm4a/Lzts1/Mtmr9/Pfkfb1/Pml/Poldip2/Ppara/Ptbp1/Rbm10/Rela/Rptor/Sf3b3/Sgta/Sik2/Sufu/Taf15/Trim27/Usp19/Usp38/Wdr6/Zdhhc7,27
2595,c,c,GO:0031668,cellular response to extracellular stimulus,23/868,271/28891,8.70193091160181e-06,0.00155163423788966,0.00117023195269411,Angptl4/Aqp2/Atg7/Bcl2/Cbs/Cdkn1a/Inhbb/Kank2/Mlxipl/Mybbp1a/Pcsk9/Pdk4/Pik3c2a/Ppara/Rptor/Sesn2/Sik2/Sipa1/Slc38a3/Srebf1/Tssk6/Wdr59/Ywhag,23
2598,c,c,GO:0008589,regulation of smoothened signaling pathway,13/868,100/28891,9.49020731218593e-06,0.00155163423788966,0.00117023195269411,Hhip/Ift172/Kctd11/Kif7/Por/Ptch2/Rfx8/Sall3/Smo/Stk36/Sufu/Tctn1/Wnt9a,13
2599,c,c,GO:0010001,glial cell differentiation,24/868,292/28891,9.61052175316276e-06,0.00155163423788966,0.00117023195269411,Abcc1/Arhgef10/Atf5/B4galt5/Clcn2/Cntnap1/Erbb2/Fkrp/Il6st/Itgb4/Kdm4a/Lamb2/Lef1/Metrn/Mycn/Nab2/Ncmap/Pax2/Prpf19/Prx/Rela/Smo/Sox8/Ulk4,24
2601,c,c,GO:0034504,protein localization to nucleus,26/868,335/28891,1.15355076570611e-05,0.00169809458304679,0.00128069134545577,Akap1/Bag3/Cdkn1a/Cry2/Fam53c/Ipo13/Ipo4/Jup/Lats2/Limk2/Ngfr/Nr5a1/Nup62/Nutf2/Ormdl3/Pik3r2/Pml/Pola2/Polr1a/Prkcd/Sesn2/Smo/Src/Tmem201/Wrap53/Wwtr1,26
2605,c,c,GO:0061351,neural precursor cell proliferation,20/868,225/28891,1.69017477531777e-05,0.00226291983706616,0.00170667869724365,Arhgef2/Atf5/Cdon/Cx3cl1/Dbn1/Dct/Dixdc1/Foxo3/Hhip/Kctd11/Kif1a/Lef1/Ngfr/Plxnb2/Rassf10/Rere/Smo/Tacc2/Tarbp2/Wnt5a,20
2607,c,c,GO:0001656,metanephros development,12/868,91/28891,1.79402602250777e-05,0.00226291983706616,0.00170667869724365,Aph1a/Aqp2/Bcl2/Bmp7/Lamb2/Osr2/Pax2/Pax8/Smo/Sox8/Wt1/Wwtr1,12
2608,c,c,GO:0008380,RNA splicing,31/868,449/28891,1.80852734231061e-05,0.00226291983706616,0.00170667869724365,Aqr/Cactin/Clasrp/Dhx9/Ern1/Esrp2/Fus/Hnrnpa2b1/Kat2a/Pcbp4/Polr2a/Ppwd1/Prpf19/Prpf8/Prx/Ptbp1/Pus1/Rbm10/Rbm14/Rbm19/Sf3a1/Sf3b3/Slc38a2/Snrnp200/Snrnp70/Sugp2/Taf15/Tcerg1/Tfip11/Wdr77/Wt1,31
2609,c,c,GO:0032886,regulation of microtubule-based process,22/868,265/28891,1.91045289961632e-05,0.00233215042989749,0.00175889193787526,Arhgef2/Atf5/Ccdc40/Cep131/Clip3/Dixdc1/Dysf/Eml2/Eml3/Erbb2/Fbxw5/Hspa1a/Kat2a/Map1s/Mid1ip1/Nat10/Nup62/Parp3/Specc1l/Tacc2/Trpv4/Tubb4a,22
2616,c,c,GO:0015711,organic anion transport,30/868,436/28891,2.61722396455076e-05,0.00272900123803678,0.0020581941089647,Abat/Abcc1/Abcd1/Cpt1b/Crabp2/Lrrc8c/Nmur2/Pla2g2f/Pla2g6/Prkcd/Sfxn2/Slc16a10/Slc16a3/Slc16a5/Slc25a10/Slc25a13/Slc25a22/Slc25a39/Slc25a42/Slc2a8/Slc38a1/Slc38a10/Slc38a2/Slc38a3/Slc4a8/Slc52a2/Slc52a3/Slc5a6/Slc7a11/Slc7a2,30
2620,c,c,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,13/868,113/28891,3.58340442583735e-05,0.00332206465207643,0.00250547848832138,Bak1/Bcl2/Casp2/Casp9/Cdip1/Cdkn1a/Epha2/Msh6/Pias4/Pml/Steap3/Tmem161a/Trim32,13
2621,c,c,GO:0006913,nucleocytoplasmic transport,26/868,359/28891,3.78762283007804e-05,0.00332206465207643,0.00250547848832138,Akap1/Anp32a/Bag3/Cdkn1a/Cry2/Ddx19a/Dhx9/Emd/Fam53c/Hnrnpa2b1/Ipo13/Ipo4/Jup/Ndc1/Nol6/Nop9/Nup62/Nutf2/Nxf3/Pik3r2/Pml/Pola2/Prkcd/Rbm10/Smo/Xpo5,26
2622,c,c,GO:0051169,nuclear transport,26/868,359/28891,3.78762283007804e-05,0.00332206465207643,0.00250547848832138,Akap1/Anp32a/Bag3/Cdkn1a/Cry2/Ddx19a/Dhx9/Emd/Fam53c/Hnrnpa2b1/Ipo13/Ipo4/Jup/Ndc1/Nol6/Nop9/Nup62/Nutf2/Nxf3/Pik3r2/Pml/Pola2/Prkcd/Rbm10/Smo/Xpo5,26
2625,c,c,GO:0090153,regulation of sphingolipid biosynthetic process,5/868,14/28891,3.86479649358671e-05,0.00332206465207643,0.00250547848832138,Atg7/Ormdl3/Pla2g6/Prkcd/Sphk2,5
2632,c,c,GO:0001667,ameboidal-type cell migration,31/868,471/28891,4.4908521351248e-05,0.00349297029142854,0.00263437435513176,Angpt4/Bmp7/Col18a1/Epha2/Ephb4/Hdac7/Itgb4/Jup/Kank2/Mixl1/Patz1/Pik3c2a/Pik3r2/Plekhg5/Pml/Prkd2/Prr5l/Ptk2b/Rcc2/Scarb1/Sema3b/Sema3g/Sema5a/Sh3bp1/Smo/Sox8/Src/Syde1/Tbxa2r/Tmem201/Wnt5a,31
2636,c,c,GO:0002064,epithelial cell development,20/868,242/28891,4.79632716997674e-05,0.00353023786554905,0.00266248130519142,Bmp5/Col18a1/Epha2/F11r/Fasn/Flnb/Frmd6/Il6st/Lamb2/Myadm/Myo1e/Onecut1/Plod3/S1pr2/Sipa1/Smo/Sox8/Src/Wnt5a/Wt1,20
2639,c,c,GO:0060070,canonical Wnt signaling pathway,23/868,305/28891,5.64938973038601e-05,0.00396199877223974,0.00298811243435548,Bambi/Ccny/Dixdc1/Emd/Foxo3/G3bp1/Jrk/Jup/Lats2/Lef1/Lrrk1/Notum/Plekha4/Ptk7/Sdc1/Sema5a/Src/Tmem88/Trpm4/Wnt10a/Wnt5a/Wnt9a/Wwtr1,23
2643,c,c,GO:1902903,regulation of supramolecular fiber organization,27/868,393/28891,6.68369182001569e-05,0.00446025034122381,0.00336389036723878,Arap1/Arhgef10/Arhgef18/Arhgef2/Capn1/Cdc42ep4/Clip3/Cx3cl1/Dbn1/Dysf/Eml2/F11r/Fchsd1/Kank2/Map1s/Mid1ip1/Myadm/Myo1c/Pik3r2/Prkcd/Ptk2b/Sema5a/Sh3bp1/Specc1l/Trim27/Trpv4/Tubb4a,27
2647,c,c,GO:0006359,regulation of transcription by RNA polymerase III,6/868,25/28891,7.84671344725582e-05,0.00492504023249945,0.00371443173116211,Ell/Mybbp1a/Myo1c/Nab2/Rptor/Setd5,6
2649,c,c,GO:1904748,regulation of apoptotic process involved in development,5/868,16/28891,8.02042425389083e-05,0.00492504023249945,0.00371443173116211,Bmp7/Pax2/Pax8/Pml/Wt1,5
2653,c,c,GO:0009411,response to UV,15/868,158/28891,8.88679670220134e-05,0.00517190901099043,0.00390061847908127,Bak1/Bcl2/Casp3/Casp9/Cdkn1a/Map3k4/Msh6/Pml/Polh/Prkcd/Rela/Sprtn/Tmem161a/Trim32/Ube4b,15
2656,c,c,GO:0042542,response to hydrogen peroxide,11/868,92/28891,9.90948192306184e-05,0.00561882051415888,0.00423767608470976,Bcl2/Capn1/Casp3/Mapk7/Pax2/Prkcd/Ptk2b/Rela/Src/Stat6/Zfp277,11
2661,c,c,GO:0051098,regulation of binding,27/868,405/28891,0.000110290417687385,0.00593552194113293,0.0044765301395242,Bambi/Cdkn1a/Cdon/Cdt1/Dhx9/Dysf/Ephb6/Golga2/Hey1/Hjurp/Hopx/Hspa4/Lef1/Med25/Pacs1/Pcsk9/Pex14/Poldip2/Ppara/Smo/Src/Tfap4/Tfip11/Tiam1/Ticam1/Wnt5a/Zfp618,27
2665,c,c,GO:0071900,regulation of protein serine/threonine kinase activity,24/868,343/28891,0.000126067839979457,0.00644623739415709,0.00486170824868759,Casp3/Cbs/Ccny/Cdkn1a/Cnppd1/Erbb2/Ern1/Hgs/Ksr1/Lats2/Map3k4/Map4k2/Mapk8ip1/Mapk8ip3/Nup62/Prkcd/Ptk2b/Rptor/Sesn2/Src/Telo2/Tfap4/Tiam1/Wnt5a,24
2666,c,c,GO:1904019,epithelial cell apoptotic process,15/868,163/28891,0.000126220032892586,0.00644623739415709,0.00486170824868759,Akr1cl/Angptl4/Atg7/Bcl2/Capn10/Casp3/Casp9/Col18a1/Foxo3/Lef1/Mapk7/Pias4/Ppara/Sema5a/Trim32,15
2667,c,c,GO:0030198,extracellular matrix organization,23/868,322/28891,0.00012769601445068,0.00645574295278436,0.00486887727613118,Adamts1/Adamts10/Adamts7/Apbb1/Col16a1/Col18a1/Col22a1/Col9a2/Fkbp10/Fkrp/Fscn1/Lamb2/Loxl3/Myh11/Myo1e/Olfml2b/Papln/Plod3/Sema5a/Smoc1/Tfip11/Wdr72/Wt1,23
2669,c,c,GO:0042886,amide transport,28/868,432/28891,0.000133472626380116,0.00655932622194494,0.00494699907080174,Abat/Atg7/Capn10/Cdk16/Inhbb/Mc4r/Nnat/Pax8/Pim3/Pla2g6/Pltp/Ptbp1/Rab11fip5/Rptor/Slc16a10/Slc25a13/Slc25a22/Slc38a2/Slc38a3/Slc5a6/Slc7a11/Slc9b2/Srebf1/Stim1/Tcirg1/Tiam1/Trpm4/Trpv4,28
2672,c,c,GO:0032535,regulation of cellular component size,27/868,411/28891,0.00014033496098616,0.00675361999745894,0.00509353411028714,Abcb8/Aqp2/Capn1/Cdc42ep4/Crabp2/Dbn1/Dnajc16/Fchsd1/Kank2/Myadm/Myo1c/Myo5b/Pik3r2/Plxna3/Prkcd/Ptk2b/Rin3/Rptor/Sema3b/Sema3g/Sema5a/Sh3bp1/Slc12a7/Specc1l/Ttl/Wnk3/Wnt5a,27
2673,c,c,GO:0032386,regulation of intracellular transport,24/868,346/28891,0.000143843824570127,0.00680688121773195,0.00513370335912231,Akap1/Bag3/Capn10/Cep131/Dbn1/Dhx9/Emd/Erbb2/Jup/Myo1c/Ndrg4/Nup62/Nutf2/Pcsk9/Pik3r2/Prkcd/Prr5l/Rbm10/Reep6/Sec24b/Smo/Src/Srebf1/Tcaf1,24
2674,c,c,GO:0009306,protein secretion,28/868,434/28891,0.000144161720095822,0.00680688121773195,0.00513370335912231,Abat/Apbb1/Apbb3/Atg7/Capn10/Cdk16/Hps1/Inhbb/Llgl1/Mc4r/Nnat/Pim3/Pla2g6/Ptbp1/Rab11fip5/Rhbdd3/Rptor/Slc25a22/Slc4a8/Slc9b2/Srebf1/Steap3/Stim1/Tango6/Tcirg1/Tiam1/Trpm4/Tvp23a,28
2675,c,c,GO:0035592,establishment of protein localization to extracellular region,28/868,435/28891,0.000149787777102362,0.00695130827969225,0.00524262926357357,Abat/Apbb1/Apbb3/Atg7/Capn10/Cdk16/Hps1/Inhbb/Llgl1/Mc4r/Nnat/Pim3/Pla2g6/Ptbp1/Rab11fip5/Rhbdd3/Rptor/Slc25a22/Slc4a8/Slc9b2/Srebf1/Steap3/Stim1/Tango6/Tcirg1/Tiam1/Trpm4/Tvp23a,28
2676,c,c,GO:0034605,cellular response to heat,8/868,52/28891,0.000149998260580772,0.00695130827969225,0.00524262926357357,Bag3/Daxx/Dhx9/Myof/Rasa3/Slc52a3/St8sia1/Trpv4,8
2679,c,c,GO:0046184,aldehyde biosynthetic process,6/868,28/28891,0.0001545689348044,0.00696952719545966,0.00525636984550572,Bmp5/Cacna1h/Clcn2/Gapdh/Slc25a10/Tkt,6
2680,c,c,GO:0001558,regulation of cell growth,29/868,459/28891,0.000158034642835471,0.0070621731017101,0.00532624275571427,Ahsg/Bcl2/Brat1/Cdkn1a/Cgref1/Crabp2/Dbn1/Erbb2/G6pdx/Igfbp4/Myo5b/Plxna3/Pml/Ppara/Ptch2/Ptk2b/Rbm10/Rnf157/Rptor/Sema3b/Sema3g/Sema5a/Sesn2/Sphk2/Trim32/Tro/Ttl/Wnt5a/Wt1,29
2683,c,c,GO:0071356,cellular response to tumor necrosis factor,16/868,186/28891,0.000167808929573393,0.00723787983940605,0.00545875957812926,Adamts7/Aim2/Cactin/Cdip1/Cx3cl1/Dbn1/Dhx9/Pias3/Pias4/Prpf8/Ptk2b/Rela/Smpd4/Spata2/Trim32/Zfp36l2,16
2685,c,c,GO:0090162,establishment of epithelial cell polarity,7/868,40/28891,0.000169197191051051,0.00723787983940605,0.00545875957812926,Cyth1/Fbf1/Hey1/Ptk7/Sh3bp1/Sipa1/Wnt5a,7
2690,c,c,GO:1901617,organic hydroxy compound biosynthetic process,19/868,248/28891,0.000198058150857186,0.00805851187877572,0.00607767466160991,Akr1cl/Bmp5/Cacna1h/Ch25h/Clcn2/Dct/Dgkq/G6pdx/Itpkb/Ldhb/Oca2/Pltp/Por/Ptk2b/Scap/Slc7a11/Sphk2/Srebf1/Wnt5a,19
2701,c,c,GO:0006520,amino acid metabolic process,20/868,272/28891,0.00023504298235976,0.00880051353635286,0.00663728724777567,Aars2/Abat/Acy1/Aldh18a1/Cad/Cbs/Dct/Farsa/Gart/Gcat/Hpdl/Oca2/Plod3/Prodh/Shmt1/Shmt2/Slc38a1/Slc7a11/Tdh/Vars2,20
2702,c,c,GO:0032970,regulation of actin filament-based process,26/868,402/28891,0.000236050298357962,0.00880051353635286,0.00663728724777567,Arap1/Arhgef10/Arhgef18/Cacna1h/Capn1/Capn10/Cdc42ep4/Cx3cl1/Dbn1/Dixdc1/F11r/Fchsd1/Frmd6/Fscn1/Jup/Kank2/Myadm/Myo1c/Pik3r2/Prkcd/Ptk2b/Sema5a/Sh3bp1/Specc1l/Trim27/Trpm4,26
2708,c,c,GO:0006644,phospholipid metabolic process,24/868,360/28891,0.000259699865460848,0.00927628560587442,0.0069961112955814,Abca8b/Dgkq/Etnk2/Itpkb/Mboat7/Mtmr9/Ormdl3/Pcsk9/Pcyt2/Pigo/Pigt/Pik3c2a/Pik3r2/Pla2g2f/Pla2g6/Plbd2/Plcb2/Plcb3/Pnpla3/Pnpla6/Prkcd/Scarb1/Smpd4/Sphk2,24
2709,c,c,GO:0031400,negative regulation of protein modification process,29/868,473/28891,0.000261329924161497,0.00927628560587442,0.0069961112955814,Akap1/Bak1/Cactin/Casp3/Cdkn1a/Cry2/Daxx/Dgkq/Dysf/G6pdx/Hspa4/Lats2/Lrrk1/Mapk8ip1/Mgat5/Mical1/Mlxipl/Myadm/Nup62/Pias3/Ppp2r5d/Prkcd/Prr5l/Ptpn13/Rela/Tbc1d24/Tfap4/Trim27/Wwtr1,29
2710,c,c,GO:0060561,apoptotic process involved in morphogenesis,6/868,31/28891,0.000279765716820784,0.00972230749022633,0.00733249795676989,Bak1/Bmp7/Lef1/Pax2/Pax8/Pml,6
2713,c,c,GO:1904951,positive regulation of establishment of protein localization,24/868,362/28891,0.000281665251964599,0.00972230749022633,0.00733249795676989,Abat/Apbb1/Apbb3/Atg7/Bag3/Capn10/Cep131/Emd/Erbb2/Jup/Myo1c/Nnat/Nutf2/Pik3r2/Pla2g6/Prkcd/Prr5l/Ptbp1/Smo/Src/Stim1/Tcaf1/Trpm4/Wrap53,24
2715,d,d,GO:0002181,cytoplasmic translation,30/369,148/28891,2.48291994632568e-27,8.48165453664854e-24,7.57682623620859e-24,Nmnat2/Rpl10a/Rpl13/Rpl15/Rpl17/Rpl18a/Rpl19/Rpl24/Rpl3/Rpl34/Rpl35a/Rpl36/Rpl36a/Rpl37a/Rpl38/Rpl39/Rpl41/Rpl6/Rpl9/Rps15a/Rps17/Rps19/Rps21/Rps26/Rps27a/Rps28/Rps5/Rps7/Rps9/Uba52,30
2719,d,d,GO:0044282,small molecule catabolic process,22/369,353/28891,1.28657953346371e-09,8.78991137262404e-07,7.85219803686586e-07,Acaa1a/Acacb/Actn3/Akr1c18/Aldh1a7/Bad/Bckdha/Cbr3/Cpt1a/Crot/Cryl1/Cyp4f15/Dbi/Echdc2/Eci1/Eci2/Etfdh/Faah/Gnpda1/Got1/Hadhb/Thnsl2,22
2720,d,d,GO:0044242,cellular lipid catabolic process,17/369,234/28891,1.05317587405418e-08,5.99608130961514e-06,5.35641554190012e-06,Acaa1a/Acacb/Akr1c18/Cpt1a/Crot/Cyp4f15/Dbi/Echdc2/Eci1/Eci2/Etfdh/Faah/Hadhb/Pla2g5/Smpd2/Smpd5/Smpdl3b,17
2728,d,d,GO:0042274,ribosomal small subunit biogenesis,10/369,104/28891,9.20653877772197e-07,0.000224639546176416,0.00020067485651591,Aatf/Rpl38/Rps15a/Rps17/Rps19/Rps21/Rps28/Rps5/Rps7/Rps9,10
2731,d,d,GO:0031638,zymogen activation,8/369,72/28891,3.85491118359028e-06,0.000774610388420259,0.000691974459518776,Bad/C1ra/C1rb/Cideb/Cyfip2/Klkb1/Plat/Plgrkt,8
2734,d,d,GO:0006091,generation of precursor metabolites and energy,19/369,484/28891,1.78035262826378e-05,0.00304084228907453,0.00271644329965089,Actn3/Coq9/Cox6a1/Cox8a/Crot/Dnajc30/Etfdh/Fh1/Gnpda1/Hmgcs2/Idh3g/Nhlrc1/Oxa1l/Pomc/Prelid1/Pygl/Pygm/Sco2/Sdhc,19
2735,d,d,GO:0046394,carboxylic acid biosynthetic process,15/369,321/28891,1.88656598210298e-05,0.00306881399755419,0.00274143096847947,Acacb/Acsbg1/Akr1c18/Aldh1a2/Aldh1a3/Ass1/Bhmt/Cth/Gamt/Got1/Haao/Pla2g5/Psat1/Ptges/Thnsl2,15
2739,d,d,GO:0006577,amino-acid betaine metabolic process,4/369,16/28891,4.21989473466048e-05,0.00552424274079247,0.00493491301169647,Aldh9a1/Bhmt/Cpt1a/Crot,4
2741,d,d,GO:1901605,alpha-amino acid metabolic process,11/369,194/28891,4.36635111245307e-05,0.00552424274079247,0.00493491301169647,Ass1/Bhmt/Cth/Fh1/Gamt/Got1/Haao/Pcbd1/Psat1/Spr/Thnsl2,11
2745,d,d,GO:0051289,protein homotetramerization,6/369,54/28891,6.41895276018505e-05,0.0070732718157394,0.00631869067972036,Acacb/Aldh1a2/Aldh1a3/Aldh9a1/Cby1/Cth,6
2749,e,e,GO:0032543,mitochondrial translation,33/1095,130/28891,1.77263234389557e-18,8.9571112337043e-15,7.90407432499118e-15,Chchd1/Gadd45gip1/Gatb/Mpv17l2/Mrpl11/Mrpl13/Mrpl17/Mrpl21/Mrpl22/Mrpl23/Mrpl27/Mrpl35/Mrpl37/Mrpl49/Mrpl51/Mrpl52/Mrpl54/Mrpl55/Mrps11/Mrps12/Mrps15/Mrps16/Mrps17/Mrps18a/Mrps21/Mrps34/Mrps7/Mrps9/Mtg1/Mtrf1/Ngrn/Nsun4/Tsfm,33
2750,e,e,GO:0140053,mitochondrial gene expression,36/1095,166/28891,1.2823717443706e-17,3.23991221215233e-14,2.85901405744941e-14,Chchd1/Gadd45gip1/Gatb/Hsd17b10/Mpv17l2/Mrpl11/Mrpl13/Mrpl17/Mrpl21/Mrpl22/Mrpl23/Mrpl27/Mrpl35/Mrpl37/Mrpl49/Mrpl51/Mrpl52/Mrpl54/Mrpl55/Mrps11/Mrps12/Mrps15/Mrps16/Mrps17/Mrps18a/Mrps21/Mrps34/Mrps7/Mrps9/Mtg1/Mtrf1/Ngrn/Nsun4/Slc25a33/Trit1/Tsfm,36
2751,e,e,GO:0015980,energy derivation by oxidation of organic compounds,48/1095,350/28891,1.35401217291965e-14,2.28060783658767e-11,2.01248967175005e-11,Adgrf5/Bid/Bloc1s1/Chchd5/Cox10/Cox7a2l/Dguok/Gadd45gip1/Idh3a/Idh3b/Immp2l/Inpp5k/Khk/Mdh1/Mt3/Mtfr1l/Ndufa11/Ndufa2/Ndufa9/Ndufab1/Ndufaf1/Ndufb2/Ndufb7/Ndufb9/Ndufc2/Ndufs2/Ndufs6/Ndufs7/Ndufs8/Opn3/Pfkm/Pgm2/Phkg2/Ppp1r3g/S100b/Sdha/Sdhaf2/Sdhaf4/Sdhd/Slc25a18/Slc25a33/Slc37a2/Tigar/Uqcc3/Uqcr10/Uqcr11/Uqcrb/Uqcrh,48
2753,e,e,GO:0033108,mitochondrial respiratory chain complex assembly,25/1095,104/28891,9.49533547541369e-14,9.59598603145307e-11,8.46784022607419e-11,Bcs1l/Cox16/Immp2l/Ndufa11/Ndufa2/Ndufa9/Ndufab1/Ndufaf1/Ndufaf5/Ndufaf7/Ndufb2/Ndufb7/Ndufb9/Ndufc2/Ndufs2/Ndufs6/Ndufs7/Ndufs8/Nubpl/Sdhaf2/Sdhaf4/Slc25a33/Smim20/Timm21/Uqcc3,25
2760,e,e,GO:0006163,purine nucleotide metabolic process,46/1095,444/28891,8.45058934318597e-10,3.39371537910563e-07,2.99473545593372e-07,Acat1/Acsm3/Adk/Aldh1l1/Atp1b1/Ctns/Dcxr/Dguok/Fhit/Idh3a/Idh3b/Ldhd/Mccc2/Mcee/Mdh1/Myh6/Myh7/Naprt/Ndufa11/Ndufa2/Ndufa9/Ndufab1/Ndufb2/Ndufb7/Ndufb9/Ndufc2/Ndufs2/Ndufs6/Ndufs7/Ndufs8/Nme5/Nme7/Nmnat3/Nudt17/Nudt18/Nudt7/Oasl2/Pde1a/Prdx5/Prps1/Sdha/Sdhd/Sult2b1/Tigar/Tspo/Uqcc3,46
2766,e,e,GO:0044282,small molecule catabolic process,39/1095,353/28891,2.68334993397332e-09,7.53275956464844e-07,6.64717562591286e-07,Aass/Acaa1b/Acad8/Acat1/Afmid/Akr1c14/Aldh1l1/Aldh6a1/Bdh2/Cpt2/Cyp4f13/Cyp4f14/Dcxr/Decr1/Galm/Galt/Gcsh/Glo1/Gnpda2/Hacl1/Haghl/Hdc/Hsd17b10/Ivd/Khk/Ldhd/Mccc2/Nagk/Nqo2/Nudt7/Oat/Pfkm/Phyh/Plin5/Qdpr/Scp2/Sdsl/Slc25a17/Tigar,39
2768,e,e,GO:0070585,protein localization to mitochondrion,20/1095,108/28891,3.90368844238814e-09,9.86266884969363e-07,8.70317065366113e-07,4930550C14Rik/Agk/Bcs1l/Bid/Ddit3/Fbxo7/Immp2l/Mavs/Mff/Pam16/Parl/Pmpcb/Timm13/Timm21/Timm22/Timm44/Tomm20/Tomm40l/Tomm5/Tspo,20
2772,e,e,GO:0016054,organic acid catabolic process,30/1095,241/28891,1.21075465576774e-08,2.44717731023775e-06,2.15947651445564e-06,Aass/Acaa1b/Acad8/Acat1/Afmid/Aldh1l1/Aldh6a1/Bdh2/Cpt2/Cyp4f13/Cyp4f14/Dcxr/Decr1/Gcsh/Gnpda2/Hacl1/Hdc/Hsd17b10/Ivd/Ldhd/Mccc2/Nagk/Nudt7/Oat/Phyh/Plin5/Qdpr/Scp2/Sdsl/Slc25a17,30
2773,e,e,GO:0046395,carboxylic acid catabolic process,30/1095,241/28891,1.21075465576774e-08,2.44717731023775e-06,2.15947651445564e-06,Aass/Acaa1b/Acad8/Acat1/Afmid/Aldh1l1/Aldh6a1/Bdh2/Cpt2/Cyp4f13/Cyp4f14/Dcxr/Decr1/Gcsh/Gnpda2/Hacl1/Hdc/Hsd17b10/Ivd/Ldhd/Mccc2/Nagk/Nudt7/Oat/Phyh/Plin5/Qdpr/Scp2/Sdsl/Slc25a17,30
2775,e,e,GO:0046034,ATP metabolic process,21/1095,135/28891,4.00366645017369e-08,7.49278761952876e-06,6.61190295631024e-06,Atp1b1/Ctns/Ldhd/Myh6/Myh7/Ndufa11/Ndufa2/Ndufa9/Ndufab1/Ndufb2/Ndufb7/Ndufb9/Ndufc2/Ndufs2/Ndufs6/Ndufs7/Ndufs8/Sdha/Sdhd/Tspo/Uqcc3,21
